,user,user_rt,weight,idd
15808,mjcomedialema,PabloIglesias,2389,1339554120789798912
15809,carlosscid,iuandalucia,26,1339557189749489675
15810,ronaldgamarra,PabloIglesias,2389,1339554120789798912
15811,PodemosSanfer,Podemos_AND,12,1339558979681267713
15812,labuhardilla68,PODEMOS,81,1339551417388941326
15813,iu_lasrozas,IzquierdaUnida,230,1339555345853796354
15814,albaglez99,IU_Madrid,24,1339553207002025984
15815,AxturCelta,IreneMontero,631,1339553350732427265
15816,labuhardilla68,AntonGomezReino,68,1339550078009274369
15817,seergiocresspo,IreneMontero,631,1339553350732427265
15818,CircCulturaCant,Podemos_CANT,8,1339576443001573377
15819,martoncia97,PabloIglesias,2389,1339554120789798912
15820,CarFuribunda,Julio_Rodr_,196,1339575549375762432
15821,Rykhis,PabloIglesias,2389,1339554120789798912
15822,acedo_marina,PabloIglesias,2389,1339554120789798912
15823,thebells85,PabloIglesias,2389,1339554120789798912
15824,labuhardilla68,IreneMontero,631,1339553350732427265
15825,flo_dario,IzquierdaUnida,88,1339572361801154560
15826,iu_lasrozas,IUMadridLGTBI,10,1339558038802493441
15827,labuhardilla68,PODEMOS,64,1339554287735742465
15828,labuhardilla68,J_Sanchez_Serna,54,1339550870418145281
15829,PSUC_Trs,IzquierdaUnida,88,1339572361801154560
15830,NubemaNuria,PabloIglesias,2389,1339554120789798912
15831,carlosscid,IzquierdaUnida,88,1339572361801154560
15832,rubenperezEU,IzquierdaUnida,88,1339572361801154560
15833,Vitoquive,PodemosCMadrid,67,1339548843541729282
15834,ciudadanocansa1,PabloIglesias,2389,1339554120789798912
15835,MAMBORA1,PODEMOS,81,1339551417388941326
15836,BallegaMarta,PabloIglesias,2389,1339554120789798912
15837,Vitoquive,PODEMOS,107,1339548399645958144
15838,JuanMRR3,Julio_Rodr_,196,1339575549375762432
15839,kira_messi,PabloIglesias,2389,1339554120789798912
15840,NareHop,PabloIglesias,2389,1339554120789798912
15841,Emilioperezgon6,PabloIglesias,2389,1339554120789798912
15842,madferit899,PabloIglesias,2389,1339554120789798912
15843,VAMOSGIR,PODEMOS,103,1339550159059873792
15844,VAMOSGIR,PODEMOS,81,1339551417388941326
15845,VAMOSGIR,PabloIglesias,2389,1339554120789798912
15846,VAMOSGIR,PODEMOS,108,1339552424017752067
15847,wuilyche,juralde,28,1339562033625313283
15848,nat8822,IreneMontero,631,1339553350732427265
15849,Podemos_Torre,Podemos_CANT,8,1339576443001573377
15850,wuilyche,juralde,103,1339549990545440769
15851,iucortegana,Toni_Valero,75,1339577039305715714
15852,daniel_liebana,PabloIglesias,2389,1339554120789798912
15853,rosira_rosi,PabloIglesias,2389,1339554120789798912
15854,Berkhl,IzquierdaUnida,230,1339555345853796354
15855,Mijitron,PODEMOS,324,1339559000971603969
15856,Berkhl,IU_Madrid,24,1339553207002025984
15857,MAMBORA1,PODEMOS,324,1339559000971603969
15858,Berkhl,iurioja,7,1339554045074268161
15859,IreneMonMon,PabloIglesias,2389,1339554120789798912
15860,Feolas87,IreneMontero,631,1339553350732427265
15861,EsmeAbenia,toni_martinez64,22,1339577272508895233
15862,Berkhl,iuandalucia,26,1339557189749489675
15863,ValentinaDelBa2,PodemosCMadrid,67,1339548843541729282
15864,AnnaMauricio4,PabloIglesias,2389,1339554120789798912
15865,VAMOSGIR,juralde,103,1339549990545440769
15866,anvillashor,IzquierdaUnida,230,1339555345853796354
15867,AlexDe_Large_,PodemosCMadrid,67,1339548843541729282
15868,Kiramar9396,PabloIglesias,2389,1339554120789798912
15869,VAMOSGIR,PODEMOS,82,1339570017575288833
15870,rcko3,MartinaVelardeG,88,1339550415034216448
15871,MargaAlouette,IreneMontero,631,1339553350732427265
15872,grandolapeque,IzquierdaUnida,88,1339572361801154560
15873,florecillanaino,PabloIglesias,2389,1339554120789798912
15874,6023Untxia,toni_martinez64,22,1339577272508895233
15875,nietodelagobio_,Toni_Valero,75,1339577039305715714
15876,AdamePaqui,Toni_Valero,75,1339577039305715714
15877,Wendolyin86,Toni_Valero,75,1339577039305715714
15878,benitogonzb,PabloIglesias,2389,1339554120789798912
15879,Berkhl,PabloIglesias,2389,1339554120789798912
15880,marialcantud_,PODEMOS,64,1339554287735742465
15881,pluvisca,PODEMOS,107,1339548399645958144
15882,crisventuuraa,IreneMontero,631,1339553350732427265
15883,pluvisca,PODEMOS,103,1339550159059873792
15884,CabezaPatata,IreneMontero,631,1339553350732427265
15885,mariagallegolp_,PabloIglesias,2389,1339554120789798912
15886,v0dkaconlejia,IreneMontero,631,1339553350732427265
15887,CabezaPatata,PabloIglesias,2389,1339554120789798912
15888,MONICADLCH,juralde,103,1339549990545440769
15889,rcko3,Toni_Valero,75,1339577039305715714
15890,Mar83621,IreneMontero,631,1339553350732427265
15891,ainhoa_ctvj,PabloIglesias,2389,1339554120789798912
15892,Salvado04711483,ionebelarra,48,1339572229919698948
15893,AldaraRincon,Toni_Valero,75,1339577039305715714
15894,Saludisabel,IzquierdaUnida,230,1339555345853796354
15895,rosira_rosi,PODEMOS,71,1339562514712018945
15896,_Thermuthis,Julio_Rodr_,196,1339575549375762432
15897,HPrecaria,PabloIglesias,2389,1339554120789798912
15898,pluvisca,PODEMOS,324,1339559000971603969
15899,gabi_calahorra,Podemosnavarra,3,1339565398551879681
15900,HorizonteRep,Toni_Valero,75,1339577039305715714
15901,jnietogonzalez,MariaMarinMart,28,1339549248547934209
15902,UnidasAND,Toni_Valero,75,1339577039305715714
15903,pluvisca,juralde,103,1339549990545440769
15904,JovenesIUAnd,Toni_Valero,75,1339577039305715714
15905,guillermo_gsaez,PabloIglesias,2389,1339554120789798912
15906,__IvanPrados,PabloIglesias,2389,1339554120789798912
15907,daniCanutillo,PabloIglesias,2389,1339554120789798912
15908,iuandalucia,Toni_Valero,75,1339577039305715714
15909,rafagama2010,PabloIglesias,2389,1339554120789798912
15910,Manuela34537619,Julio_Rodr_,196,1339575549375762432
15911,ratd_gmz,PabloIglesias,2389,1339554120789798912
15912,SILVIAMARTINAR1,Mariajosepserra,1,1339576024552640522
15913,JL30001,PabloIglesias,2389,1339554120789798912
15914,IBellanato15,Toni_Valero,75,1339577039305715714
15915,alonsonova96,PODEMOS,324,1339559000971603969
15916,rosira_rosi,PODEMOS,74,1339565510321557505
15917,pluvisca,PODEMOS,82,1339570017575288833
15918,aherojas,PabloIglesias,2389,1339554120789798912
15919,calanarmeslluny,PODEMOS,107,1339548399645958144
15920,JoseAng53824788,PabloIglesias,2389,1339554120789798912
15921,vielitus,PodemosCMadrid,67,1339548843541729282
15922,a_democrata,ionebelarra,48,1339572229919698948
15923,Horaciorivashen,PabloIglesias,2389,1339554120789798912
15924,PodemosRetamosa,PODEMOS,324,1339559000971603969
15925,PODEMGirona,PODEMOS,82,1339570017575288833
15926,AmparoBotejara,ItxasoPodemos,8,1339549134123110408
15927,ElenaParro,PODEMOS,324,1339559000971603969
15928,63_646,Julio_Rodr_,196,1339575549375762432
15929,finitadinamita,PabloIglesias,2389,1339554120789798912
15930,gocita3,PabloIglesias,2389,1339554120789798912
15931,FdezLlorente,Podemos_EXT,4,1339548401101258760
15932,josegbarcos,PabloIglesias,2389,1339554120789798912
15933,NoHayMasKeUna,IreneMontero,631,1339553350732427265
15934,martajruiz01,PabloIglesias,2389,1339554120789798912
15935,PODEMGirona,PabloIglesias,2389,1339554120789798912
15936,evatoorress,PabloIglesias,2389,1339554120789798912
15937,Cruiz34320187,Podemos_CANT,8,1339576443001573377
15938,labuhardilla68,MartinaVelardeG,88,1339550415034216448
15939,AnaBAbad,PODEMOS,324,1339559000971603969
15940,Pepa71610598,PODEMOS,82,1339570017575288833
15941,MrDiegoV,PabloIglesias,2389,1339554120789798912
15942,PODEMGirona,PODEMOS,103,1339550159059873792
15943,nachoo_57,PODEMOS,324,1339559000971603969
15944,PODEMGirona,PodemosCMadrid,67,1339548843541729282
15945,PODEMGirona,PODEMOS,107,1339548399645958144
15946,NoHayMasKeUna,PabloIglesias,2389,1339554120789798912
15947,danielrn5,PabloIglesias,2389,1339554120789798912
15948,podemosplasenci,Podemos_EXT,4,1339548401101258760
15949,iupozoblanco,iuandalucia,26,1339557189749489675
15950,imjustamonigote,PabloIglesias,2389,1339554120789798912
15951,naiaratr,alba_leo,42,1339558599408939009
15952,Wiffimann,PabloIglesias,2389,1339554120789798912
15953,piedadsanchezg,vdvaldesc,5,1339563183216996352
15954,FdezLlorente,podemosplasenci,3,1339562780404441088
15955,candequeijeiro,IreneMontero,631,1339553350732427265
15956,korro72,PabloIglesias,2389,1339554120789798912
15957,Manuela34537619,PODEMOS,62,1339567107231649795
15958,graciadeprat,Julio_Rodr_,196,1339575549375762432
15959,TTuiteroman,PabloIglesias,2389,1339554120789798912
15960,PCAlmeria,pcandalucia,9,1339576300693049352
15961,ilwpetallen_,PabloIglesias,2389,1339554120789798912
15962,76mLola,PODEMOS,64,1339554287735742465
15963,la_vane1985,PabloIglesias,2389,1339554120789798912
15964,Hkto_Khan,PabloIglesias,2389,1339554120789798912
15965,carlosscid,PabloIglesias,2389,1339554120789798912
15966,jumadanalv,PabloIglesias,2389,1339554120789798912
15967,carlosscid,IzquierdaUnida,230,1339555345853796354
15968,Gyrosolspin,PODEMOS,71,1339562514712018945
15969,brisaymedia,PabloIglesias,2389,1339554120789798912
15970,CMGTGV,PabloIglesias,2389,1339554120789798912
15971,yakomarhippy,PodemosCMadrid,67,1339548843541729282
15972,perezmant,PODEMOS,71,1339562514712018945
15973,marxmadera,IzquierdaUnida,230,1339555345853796354
15974,AsunMerineroS,PabloIglesias,2389,1339554120789798912
15975,podemosmoral,PODEMOS,107,1339548399645958144
15976,Monny1963,PODEMOS,324,1339559000971603969
15977,lv_susana,PabloIglesias,2389,1339554120789798912
15978,savanana05,Julio_Rodr_,196,1339575549375762432
15979,VanessaAGonzalo,PabloIglesias,2389,1339554120789798912
15980,MAMBORA1,juralde,103,1339549990545440769
15981,yakomarhippy,antonia_mp_,9,1339549423152615427
15982,UnidasAND,iuandalucia,26,1339557189749489675
15983,yfmtieta,PodemosManises,2,1339575947830419458
15984,yakomarhippy,PODEMOS,64,1339554287735742465
15985,JovenesIUAnd,iuandalucia,26,1339557189749489675
15986,un_alfajor,menoscanas,27,1339554292508844037
15987,perezmant,PODEMOS,69,1339564899505213440
15988,avamadna,Podem_,33,1339552072958677001
15989,perezmant,PODEMOS,74,1339565510321557505
15990,porcarmen,PabloIglesias,2389,1339554120789798912
15991,martavila6,PabloIglesias,2389,1339554120789798912
15992,FMD_es,Julio_Rodr_,196,1339575549375762432
15993,perezmant,PODEMOS,62,1339567107231649795
15994,pepabejarano56,jesussantosalc,46,1339548831709601792
15995,saragarciagango,PODEMOS,324,1339559000971603969
15996,PipoBB8,PODEMOS,324,1339559000971603969
15997,perezmant,PODEMOS,82,1339570017575288833
15998,MiguelRanera,J_Sanchez_Serna,54,1339550870418145281
15999,pope5656,PabloIglesias,2389,1339554120789798912
16000,Horaciorivashen,PODEMOS,71,1339562514712018945
16001,Olga_Hurtado66,PODEMOS,324,1339559000971603969
16002,toni_martinez64,PODEMOS,82,1339570017575288833
16003,toni_martinez64,PODEMOS,69,1339564899505213440
16004,Mariaperezpere,Julio_Rodr_,196,1339575549375762432
16005,ssarramanzzano,PabloIglesias,2389,1339554120789798912
16006,manuelm09444509,PODEMOS,81,1339551417388941326
16007,MiguelRanera,Julio_Rodr_,196,1339575549375762432
16008,javiichuli_,ionebelarra,48,1339572229919698948
16009,mar_mc21,PabloIglesias,2389,1339554120789798912
16010,76mLola,PODEMOS,103,1339550159059873792
16011,toni_martinez64,PODEMOS,71,1339562514712018945
16012,albxgr,IreneMontero,631,1339553350732427265
16013,rascayuste,PabloIglesias,2389,1339554120789798912
16014,Bruno30MD,PabloIglesias,2389,1339554120789798912
16015,rosanagg_,IreneMontero,631,1339553350732427265
16016,feministaycule,IreneMontero,631,1339553350732427265
16017,BlasNavalon,pscbarcelona,14,1339595527126564868
16018,Nacha_Rosa,DRZRZ,87,1339653275185008640
16019,eloynall,PSOE,330,1339617031365267457
16020,cabrera_moreno,susanadiaz,124,1339604993154797568
16021,Angeelbr,felipe_sicilia,216,1339584825708056578
16022,ganuza94,julspmp,5,1339650135391956993
16023,ciudadana981,patxilopez,174,1339617333543841804
16024,PilarFrg,PSOE,330,1339617031365267457
16025,DanniRC15,mjmonteroc,254,1339590307579449345
16026,MaraSoriano7,Jorgepl_99,8,1339664200906530816
16027,YolandaFersan,PSOE,330,1339617031365267457
16028,BraisRod1997,anaprietonieto,10,1339690653039661058
16029,antoniobb1953,patxilopez,174,1339617333543841804
16030,KatyPsoe,pmuinos,13,1339670940511318034
16031,lopez_nil,arnauramirez,17,1339584137074593797
16032,ciudadana981,DRZRZ,87,1339653275185008640
16033,AbellonLola,felipe_sicilia,216,1339584825708056578
16034,CristoFdez,PSOE,415,1339584712772218886
16035,_celialb_,CarmeenGarrocho,24,1339682701704646656
16036,1denmadrid,mariadusman,1,1339607203897085954
16037,LuisJavierSanj2,DRZRZ,67,1339587001616453638
16038,Roadend3,RafaelGarciaLAF,23,1339590025445425155
16039,xsglugo,anaprietonieto,10,1339690653039661058
16040,ElviraRamon,gpscongreso,83,1339596763301212170
16041,1denmadrid,HectorPumo,4,1339670980910854144
16042,conchijc,pedro_casares,61,1339583841233563649
16043,xsglugo,gpscongreso,25,1339660336916553733
16044,xsglugo,patxilopez,174,1339617333543841804
16045,PilarNa86136526,mjmonteroc,254,1339590307579449345
16046,xsglugo,SimancasRafael,109,1339623617886347267
16047,xsglugo,gpscongreso,27,1339618410783789056
16048,xsglugo,PSOE,330,1339617031365267457
16049,joselusbernabe,DRZRZ,67,1339587001616453638
16050,joselusbernabe,SimancasRafael,109,1339623617886347267
16051,mmttccmm,gpscongreso,28,1339490549179568129
16052,SuperPititi,3Boanerges,2,1339658468047937539
16053,liebana_teresa,PSOE,330,1339617031365267457
16054,Perona10690463,Jorgepl_99,8,1339664200906530816
16055,txema_joseba,patxilopez,174,1339617333543841804
16056,xsglugo,gpscongreso,83,1339596763301212170
16057,AbellonLola,diegoconesa,51,1339620724387028992
16058,xsglugo,pedro_casares,61,1339583841233563649
16059,xsglugo,mjmonteroc,254,1339590307579449345
16060,MiguelG57241799,conJoseMFranco,11,1339589679692173312
16061,LuisJavierSanj2,gpscongreso,25,1339660336916553733
16062,joseangelguio,PSOE,330,1339617031365267457
16063,FCOJAVIERGZALEZ,anaprietonieto,10,1339690653039661058
16064,Enedina37049621,DRZRZ,87,1339653275185008640
16065,fermdtCCF,MiguelCompany,50,1339634972685176832
16066,dxvidmartos,Jorgepl_99,8,1339664200906530816
16067,LaDuquesaRoja,pmuinos,13,1339670940511318034
16068,Enedina37049621,diego952672768,35,1339588358654156807
16069,BlnMy,PSOE,108,1339544922442113026
16070,jorgeamadob,MiguelCompany,50,1339634972685176832
16071,Ritaalberdi,DRZRZ,67,1339587001616453638
16072,Ritaalberdi,VidalesVega,10,1339587885016653827
16073,Sazu_B,gpscongreso,27,1339618410783789056
16074,Sazu_B,PSOE,135,1339563861582688269
16075,BlnMy,PSOE,74,1339542818709262337
16076,luis_moskera,mjmonteroc,254,1339590307579449345
16077,BlnMy,PSOE,330,1339617031365267457
16078,Nacho57,PSOE,57,1339558686264537089
16079,ArnaizMar,PSOE,330,1339617031365267457
16080,lepe_rafael,PSOE,330,1339617031365267457
16081,LuisJavierSanj2,Ander_Gil,31,1339587645039550471
16082,Estercita2,PSOE,415,1339584712772218886
16083,LuisJavierSanj2,PiliCancela,37,1339622421477941249
16084,FCOJAVIERGZALEZ,gpscongreso,25,1339660336916553733
16085,Sazu_B,PSOE,74,1339547441306234880
16086,txema_joseba,PSOE,330,1339617031365267457
16087,LuisJavierSanj2,nuriamarinlh,39,1339593198151221253
16088,mrtaasz,CarmeenGarrocho,24,1339682701704646656
16089,LuisJavierSanj2,RenePerle,44,1339681992347181059
16090,maruve866,DRZRZ,87,1339653275185008640
16091,Sazu_B,PSOE,58,1339548014353010688
16092,courel1966,PSOE,330,1339617031365267457
16093,RaulVS72,SimancasRafael,109,1339623617886347267
16094,pintorperez1965,PiliCancela,37,1339622421477941249
16095,LuisJavierSanj2,alfonsocendon,35,1339603924261756929
16096,SuperPititi,DRZRZ,87,1339653275185008640
16097,MaiteChasco,RafaelGarciaLAF,23,1339590025445425155
16098,meme_montero,gpscongreso,25,1339660336916553733
16099,EstefaniaPalop,susanadiaz,124,1339604993154797568
16100,ruizvillar,patxilopez,174,1339617333543841804
16101,txema_joseba,PSOE,108,1339544922442113026
16102,meme_montero,Viondi,12,1339605717632897025
16103,elelopez77,patxilopez,174,1339617333543841804
16104,SuperPititi,Juanv_cosin2,18,1339691804501929990
16105,FuentetajaP,mjmonteroc,254,1339590307579449345
16106,FuentetajaP,maherediadiaz,23,1339592461740515329
16107,castillejista,antoniortigosa,7,1339680634273472513
16108,FCOJAVIERGZALEZ,gomezdcelis,72,1339630908278759432
16109,FuentetajaP,gomezdcelis,72,1339630908278759432
16110,KilianCD,Juanv_cosin2,18,1339691804501929990
16111,amarojrui1,PSOE,330,1339617031365267457
16112,InmaLarrauri,PSOE,415,1339584712772218886
16113,harrypedro7,patxilopez,174,1339617333543841804
16114,harrypedro7,SimancasRafael,109,1339623617886347267
16115,brigitte_falga,felipe_sicilia,216,1339584825708056578
16116,FCOJAVIERGZALEZ,patxilopez,174,1339617333543841804
16117,FCOJAVIERGZALEZ,SimancasRafael,109,1339623617886347267
16118,garcia_adan01,RenePerle,44,1339681992347181059
16119,veigacarmen,PSOE,415,1339584712772218886
16120,PSOEBegijar,PSOE,415,1339584712772218886
16121,megatomico11,felipe_sicilia,216,1339584825708056578
16122,FCOJAVIERGZALEZ,gpscongreso,27,1339618410783789056
16123,FCOJAVIERGZALEZ,PSOE,330,1339617031365267457
16124,AnaHPozuelo,PiliCancela,37,1339622421477941249
16125,veigacarmen,gpscongreso,99,1339584176517877760
16126,mvillacendan,PSOE,415,1339584712772218886
16127,joselu1903,RenePerle,44,1339681992347181059
16128,agcalderon1508,mjmonteroc,254,1339590307579449345
16129,GZMarta,MiguelCompany,50,1339634972685176832
16130,JoseCardenosa,PSOE,330,1339617031365267457
16131,jscaceres,JSE_ORG,32,1339554645417586691
16132,sergiofdezp75,RenePerle,44,1339681992347181059
16133,jscaceres,JSE_ORG,15,1339562647239471104
16134,toniherrerosab,gpscongreso,99,1339584176517877760
16135,fnando71,patxilopez,174,1339617333543841804
16136,LuisJavierSanj2,Viondi,12,1339605717632897025
16137,npintado_27,Jesus_Tello97,1,1339634290993360899
16138,veigacarmen,PiliCancela,37,1339622421477941249
16139,emeritoJmc,PSOE,108,1339544922442113026
16140,PsoeGranada,inmaoria,7,1339693072561672192
16141,Jgarrid25453818,gpscongreso,79,1339540596105441288
16142,psoe_m,PSOE,330,1339617031365267457
16143,AlrediMara,DRZRZ,87,1339653275185008640
16144,LuisJavierSanj2,felipe_sicilia,216,1339584825708056578
16145,ernestortegalh,PSOE,330,1339617031365267457
16146,Fermirv,PSOE,61,1339561578069438465
16147,FCOJAVIERGZALEZ,gpscongreso,83,1339596763301212170
